Player,Date,Opponent,Event,Result,SCBL,SCBA,SCHL,SCHA,SCLL,SCLA,RV,SR,TDL,TDA,TDS,TK ACC
DanielSpitz,"Jun 1, 2018",Walt Harris,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanielSpitz,"Mar 18, 2016",Trandon Benson,COTC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanielSpitz,"Mar 4, 2017",Mark Godbeer,UFC 209,L,7,8,1,5,0,0,0,0.000,1,2,0,50%
DanielSpitz,"Nov 14, 2014",Wesley Correira,RWE,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanielSpitz,"Nov 17, 2016",Colton Vaughn,KOTC,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielSpitz,"Nov 6, 2015",Dan Lewis,COTC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanielSpitz,"Oct 18, 2019",Tanner Boser,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanielSpitz,"Sep 16, 2017",Anthony Hamilton,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,1,1,0,100%
DanielTeymur,"Apr 5, 2014",Alexander Denic,IRFA,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielTeymur,"Dec 10, 2016",Manolo Scianna,BOB,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanielTeymur,"Dec 14, 2019",Chase Hooper,UFC 245,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanielTeymur,"Feb 23, 2019",Chris Fishgold,UFC Fight Night,L,0,0,1,2,0,0,0,0.000,1,1,0,100%
DanielTeymur,"Jul 16, 2017",Danny Henry,UFC Fight Night,L,4,4,8,14,0,0,0,0.000,0,2,0,0%
DanielTeymur,"Jun 1, 2018",Julio Arce,UFC Fight Night,L,4,5,2,4,0,0,0,0.000,0,2,0,0%
DanielTeymur,"Jun 1, 2019",Jo Sungbin,UFC Fight Night,W,3,3,2,5,3,3,0,0.000,1,6,0,17%
DanielTeymur,"Jun 4, 2016",Davor Matic,SFN,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanielTeymur,"Nov 22, 2014",Svyatoslav Shabanov,IRFA,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielTeymur,"Oct 19, 2013",Piotr Paczek,IRFA,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielTeymur,"Sep 12, 2015",Emerick Youmbi,Lions FC 6,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"Apr 15, 2023",Lando Vannata,UFC Fight Night,W,3,3,4,4,0,0,0,0.000,0,1,0,0%
DanielZellhuber,"Apr 20, 2018",Jose Luis Medrano,Combate Americas,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"Dec 11, 2020",Alexander Barahona,iFF 4,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"Feb 24, 2024",Francisco Prado,UFC Fight Night,W,3,4,0,0,0,0,0,0.000,0,0,0,0%
DanielZellhuber,"Jul 19, 2025",Michael Johnson,UFC 318,L,1,1,0,0,0,0,0,0.000,0,0,0,0%
DanielZellhuber,"Jul 28, 2017",Jonathan Fuentes,Lutador MMA 2 - Lutador Expertos del Combate 2,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"Mar 18, 2017",Ivan Plascencia,JFL,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"May 27, 2017",Irving Antonio Uriarte,JFL,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"May 31, 2019",Gian Franco Cortez,Combate Americas 38,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"May 7, 2021",Martin Gonzalez,Lux Fight League,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"Nov 17, 2018",Salvador Izar,Combate Americas,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"Oct 28, 2017",Brandon Vega,JFL,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"Sep 14, 2024",Esteban Ribovics,UFC 306 – Riyadh Season Noche UFC,L,3,3,1,1,0,0,0,0.000,0,1,0,0%
DanielZellhuber,"Sep 16, 2023",Christos Giagos,Noche UFC,W,1,1,0,0,0,0,0,0.000,0,0,0,0%
DanielZellhuber,"Sep 17, 2022",Trey Ogden,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanielZellhuber,"Sep 18, 2020",Miguel Arizmendi,Lux Fight League,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"Sep 24, 2016",Sergio Vazquez,JFL - Jasaji Fighting League 13,W,-,-,-,-,-,-,-,-,-,-,-,-
DanielZellhuber,"Sep 28, 2021",Lucas Almeida,Dana White's Contender Series,W,6,6,3,3,0,0,0,0.000,1,2,0,50%
DanilloVillefort,"Apr 2, 2005",Roberto Bispo Silva,CF 2,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Apr 29, 2006",Frodi Hansen,JF 6,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Aug 12, 2011",Nate James,Strikeforce,L,-,-,-,-,-,-,-,-,-,-,-,-
DanilloVillefort,"Aug 5, 2005",Ricardo Dinamite,MF,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Aug 8, 2009",Jesse Lennox,UFC 101,L,1,1,3,10,0,0,0,0.000,1,2,0,50%
DanilloVillefort,"Feb 25, 2010",Cassiano Ricardo Castanho de Freitas,BC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Jan 25, 2009",Mike Campbell,WEC 38,W,-,-,-,-,-,-,-,-,-,-,-,-
DanilloVillefort,"Jul 14, 2007",Clayton McKinney,HIP,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Jul 5, 2018",Abus Magomedov,PFL 3,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Jun 3, 2016",Thiago Rela,FFC 24,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Mar 10, 2008",Brennan Kamaka,PXC 14,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Mar 11, 2011",Matt Horwich,SF 14,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Mar 23, 2013",Kris McCray,WSOF 2,W,-,-,-,-,-,-,-,-,-,-,-,-
DanilloVillefort,"May 16, 2008",Mike Massenzio,IFL,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"May 20, 2006",Rafael Natal,GFC 1,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"May 21, 2005",Alexandre Lima,MF,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Oct 21, 2006",Todd Carney,AFC,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Oct 26, 2007",Todd Carney,WFC 5,W,-,-,-,-,-,-,-,-,-,-,-,-
DanilloVillefort,"Oct 30, 2009",John Bryant,C3 Fights,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Sep 11, 2010",Joey Villasenor,SF 13,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanilloVillefort,"Sep 14, 2013",David Branch,WSOF 5,L,-,-,-,-,-,-,-,-,-,-,-,-
DaniloSuzart,"Apr 17, 2021",Michael Douglas Felipe do Nascimento,ReciFight 6 - ReciFight MMA,L,-,-,-,-,-,-,-,-,-,-,-,-
DaniloSuzart,"Aug 2, 2022",Waldo Cortes-Acosta,Dana White's Contender Series,L,2,2,1,2,0,0,0,0.000,0,0,0,0%
DaniloSuzart,"Dec 18, 2021",Gilmar Blade,IFC - Ipira Fight Combat,W,-,-,-,-,-,-,-,-,-,-,-,-
DaniloSuzart,"Dec 21, 2019",Renato Sande,DF - Dubai Fight 1,W,-,-,-,-,-,-,-,-,-,-,-,-
DaniloSuzart,"Feb 24, 2018",Sergiu Barbarosa,Imperium MMA Pro 13 - Pride Edition,W,-,-,-,-,-,-,-,-,-,-,-,-
DaniloSuzart,"Feb 3, 2022",Benjamin Sehic,ARES FC 3,W,-,-,-,-,-,-,-,-,-,-,-,-
DaniloSuzart,"Jul 14, 2019",Bruno Leonardo,BFC,W,-,-,-,-,-,-,-,-,-,-,-,-
DaniloSuzart,"Mar 16, 2019",Juvencio Pereira,Imperium,W,-,-,-,-,-,-,-,-,-,-,-,-
DaniloSuzart,"Nov 14, 2021",Benicio Dias,WF - Wolf Fight,W,-,-,-,-,-,-,-,-,-,-,-,-
DaniloSuzart,"Nov 22, 2018",Marcos dos Santos Silva,RFC - Recife Fighting Championship 6,W,-,-,-,-,-,-,-,-,-,-,-,-
DaniloSuzart,"Sep 22, 2018",Edson Canal Rosendo,Elite Fight Combat 1,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyAbbadi,"Jun 24, 2006",Kalib Starnes,The Ultimate Fighter 3 Finale,L,1,1,1,3,0,0,0,0.000,0,0,0,0%
DannyAbbadi,"Sep 23, 2006",Jorge Gurgel,UFC 63,L,7,8,5,12,0,0,0,0.000,0,0,0,0%
DannyBarlow,"Apr 23, 2022",Jordan Fowler,AMF,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyBarlow,"Aug 10, 2024",Nikolay Veretennikov,UFC Fight Night,W,1,1,0,0,0,0,0,0.000,0,2,0,0%
DannyBarlow,"Feb 17, 2024",Josh Quinlan,UFC 298,W,0,0,1,2,0,0,0,0.000,0,0,0,0%
DannyBarlow,"Jul 14, 2023",Jarious Gill,CFFC 121,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyBarlow,"Mar 1, 2025",Sam Patterson,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyBarlow,"Mar 18, 2023",Trevor Ollison,Attitude MMA Fights 26,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyBarlow,"Mar 19, 2022",Lazaro Perez,Gamebred Fighting Championship,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyBarlow,"Nov 18, 2022",Dustin Dipuma,CFFC 115,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyBarlow,"Oct 29, 2021",Cris Mims,AKA 18,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyBarlow,"Sep 26, 2023",Raheam Forest,Dana White's Contender Series,W,1,1,4,6,0,0,0,0.000,0,0,0,0%
DannyCastillo,"Apr 26, 2014",Charlie Brenneman,UFC 172,W,0,0,0,0,8,8,1,0.000,0,3,0,0%
DannyCastillo,"Aug 14, 2011",Jacob Volkmann,UFC on Versus,L,0,0,2,2,1,1,1,0.000,1,4,0,25%
DannyCastillo,"Aug 18, 2010",Dustin Poirier,WEC 50,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyCastillo,"Aug 30, 2014",Tony Ferguson,UFC 177,L,0,0,0,0,0,0,1,0.000,2,8,0,25%
DannyCastillo,"Aug 9, 2009",Ricardo Lamas,WEC 42,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyCastillo,"Dec 14, 2013",Edson Barboza,UFC on Fox,L,0,0,1,1,0,0,0,0.000,1,10,0,10%
DannyCastillo,"Dec 16, 2010",Will Kerr,WEC 53,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyCastillo,"Dec 19, 2015",Nik Lentz,UFC on Fox,L,1,2,5,5,0,0,0,0.000,2,6,0,33%
DannyCastillo,"Dec 22, 2007",Gigo Jara,GC 73,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyCastillo,"Dec 30, 2011",Anthony Njokuani,UFC 141,W,4,4,3,4,17,17,0,0.056,6,18,1,33%
DannyCastillo,"Feb 16, 2008",Noah Shinable,CCFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyCastillo,"Feb 16, 2013",Paul Sass,UFC on FUEL TV,W,0,0,0,0,0,0,0,0.167,4,6,1,67%
DannyCastillo,"Jan 3, 2015",Paul Felder,UFC 182,L,0,0,0,0,0,0,0,0.000,0,2,0,0%
DannyCastillo,"Jul 25, 2015",Jim Miller,UFC on Fox,L,0,1,0,1,0,0,0,0.000,0,6,0,0%
DannyCastillo,"Jul 27, 2013",Tim Means,UFC on Fox,W,0,0,0,0,0,0,0,0.000,6,8,0,75%
DannyCastillo,"Jun 1, 2008",Donald Cerrone,WEC 34,L,-,-,-,-,-,-,-,-,-,-,-,-
DannyCastillo,"Mar 1, 2009",Phil Cardella,WEC 39,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyCastillo,"Mar 20, 2008",Andy Salazar,PFC 7,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyCastillo,"Mar 3, 2011",Joe Stevenson,UFC on Versus,W,4,4,5,10,3,3,0,0.000,5,11,0,46%
DannyCastillo,"Mar 6, 2010",Anthony Pettis,WEC 47,L,-,-,-,-,-,-,-,-,-,-,-,-
DannyCastillo,"May 17, 2008",Isaiah Hill,CCFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyCastillo,"May 5, 2012",John Cholish,UFC on Fox,W,5,6,2,2,11,13,0,0.333,1,3,1,33%
DannyCastillo,"Nov 11, 2007",Billy Terry,GC 71,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyCastillo,"Nov 18, 2009",Shane Roller,WEC 44,L,-,-,-,-,-,-,-,-,-,-,-,-
DannyCastillo,"Nov 19, 2011",Shamar Bailey,UFC 139,W,0,0,0,0,0,0,0,0.667,3,3,2,100%
DannyCastillo,"Nov 5, 2008",Rafael Dias,WEC 36,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyCastillo,"Oct 5, 2012",Michael Johnson,UFC on FX,L,0,0,0,0,0,0,0,0.000,0,1,0,0%
DannyChavez,"Aug 15, 2020",TJ Brown,UFC 252,W,0,0,0,0,0,0,0,0.000,4,4,0,100%
DannyChavez,"Dec 15, 2018",Felipe Vargas,XFN 22,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Dec 17, 2011",Joey Rodriguez,CFA 4,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Feb 12, 2016",Jason Soares,Fight Time Promotions,L,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Feb 20, 2021",Jared Gordon,UFC Fight Night,L,1,1,0,0,0,0,0,0.000,1,1,0,100%
DannyChavez,"Feb 24, 2012",Jordan Parsons,CFA 5,L,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Feb 4, 2010",Nelson Lopez,G-Force Fights,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Jul 18, 2020",Dylan Cala,Global Legion FC 14,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Jul 31, 2021",Kai Kamaka III,UFC Fight Night,D,3,5,7,11,0,0,0,0.000,1,5,0,20%
DannyChavez,"Jun 18, 2022",Ricardo Ramos,UFC Fight Night,L,0,0,0,1,0,0,0,0.000,0,0,0,0%
DannyChavez,"Jun 24, 2016",Adi Alic,Fight Time Promotions,L,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Mar 13, 2015",Anderson Hutchinson,House of Fame 2,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Mar 17, 2018",Leandro Paes,Shogun Fights,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"May 7, 2011",Casey Phelps,MFA,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Oct 6, 2012",Chino Duran,CFA 8,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Oct 9, 2011",Justin Steave,CFA 3,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyChavez,"Sep 18, 2015",John de Jesus,Fight Time Promotions,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyHenry,"Aug 8, 2015",Matthew Buirski,EFC,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyHenry,"Dec 6, 2014",David Galbraith,HFC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyHenry,"Feb 25, 2012",Kieran Malone,OT,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyHenry,"Jul 11, 2020",Makwan Amirkhani,UFC 251,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyHenry,"Jul 15, 2016",Barend Nienaber,EFC 51,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyHenry,"Jul 16, 2017",Daniel Teymur,UFC Fight Night,W,1,2,5,6,0,0,0,0.000,1,3,0,33%
DannyHenry,"Jun 2, 2012",Leon Del Gaudio,OT,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyHenry,"Jun 6, 2015",Hanru Botha,EFC,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyHenry,"Mar 16, 2019",Dan Ige,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyHenry,"Mar 17, 2018",Hakeem Dawodu,UFC Fight Night,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyHenry,"Mar 4, 2017",Igeu Kabesa,EFC 57,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyHenry,"Mar 5, 2016",Igeu Kabesa,EFC 47,L,-,-,-,-,-,-,-,-,-,-,-,-
DannyHenry,"Nov 5, 2011",Danny Grayson,SS,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyHenry,"Oct 3, 2015",Boyd Allen,EFC,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyHenry,"Oct 6, 2012",Michael Doyle,OT,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyHenry,"Sep 2, 2016",Wade Groth,EFC 53,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Apr 26, 2008",Runar Gundersen,TC 28,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Apr 26, 2008",Andrew McQueen,TC 28,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Apr 3, 2010",Eugene Fadiora,Bushido Challenge 2 - A New Dawn,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Aug 23, 2014",Sai Wang,UFC Fight Night,L,6,7,2,3,2,2,0,0.000,0,8,0,0%
DannyMitchell,"Aug 28, 2010",Gunnar Nelson,CC 6,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Aug 4, 2012",Lee Livesly,CF,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Dec 10, 2011",Dean Amasinger,BAMMA 8,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Dec 13, 2009",Sami Berik,Bushido Challenge 1,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyMitchell,"Feb 20, 2010",Simon Phillips,KUMMA 4,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Jul 7, 2012",Malcolm Richardson,CC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Jun 29, 2013",Kendall Grove,GWC,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Mar 8, 2014",Igor Araujo,UFC Fight Night,L,1,1,2,2,2,2,0,0.000,0,1,0,0%
DannyMitchell,"May 16, 2009",Lee Doski,UF,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"May 7, 2011",Henrique Santana,WFC 1,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Nov 1, 2008",Greg Letch,UF,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Nov 1, 2009",Jordan James,Kumma 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Nov 23, 2013",Besam Yousef,SC 9,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Oct 11, 2013",Victor Peixoto,Caged Fighters,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Oct 29, 2010",Nico Musoke,SC 6,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Sep 5, 2009",Leslee Ojugbana,TC 31,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyMitchell,"Sep 8, 2011",Cathal Pendred,CWFC,D,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Apr 23, 2016",Dominique Steele,UFC 197,W,10,11,12,21,1,1,0,0.000,0,0,0,0%
DannyRoberts,"Dec 10, 2015",Nathan Coy,UFC Fight Night,W,0,1,1,1,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Dec 16, 2011",Shaun Lomas,UCC 10,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Dec 16, 2011",Pavel Doroftei,UCC 10,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Dec 16, 2017",Nordine Taleb,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Dec 4, 2010",Darius Kuncevicius,"OMMAC 8 - Blood, Sweat and Tears",W,-,-,-,-,-,-,-,-,-,-,-,-
DannyRoberts,"Feb 15, 2014",Juan Manuel Suarez,CWFC 64,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyRoberts,"Jul 16, 2017",Bobby Nash,UFC Fight Night,W,2,3,3,5,0,0,0,0.000,0,1,0,0%
DannyRoberts,"Jul 20, 2013",Henry Fadipe,CWFC 57,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Jul 21, 2012",Jack Mason,CWFC 48,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Jul 22, 2018",David Zawada,UFC Fight Night,W,1,1,0,0,0,0,0,0.000,0,2,0,0%
DannyRoberts,"Jul 22, 2023",Jonny Parsons,UFC Fight Night,L,0,0,0,1,0,0,0,0.000,0,2,0,0%
DannyRoberts,"Jul 9, 2011",David Howell,CWFC 43,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Mar 16, 2019",Claudio Silva,UFC Fight Night,L,0,0,2,2,0,0,3,0.000,0,0,0,0%
DannyRoberts,"Mar 17, 2018",Oliver Enkamp,UFC Fight Night,W,0,0,0,1,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Mar 5, 2011",Matt Ross Francombe,OMMAC 9,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"May 18, 2019",Michel Pereira,UFC Fight Night,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"May 3, 2014",Jimmy Wallhead,CWFC 68,W,-,-,-,-,-,-,-,-,-,-,-,-
DannyRoberts,"May 4, 2013",Diego Gonzalez,CWFC 54,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"May 7, 2022",Francisco Trinaldo,UFC 274,L,6,7,2,7,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Nov 19, 2022",Jack Della Maddalena,UFC Fight Night,L,1,1,0,0,0,0,0,0.000,0,1,0,0%
DannyRoberts,"Nov 9, 2019",Zelim Imadaev,UFC Fight Night,W,15,15,4,6,0,0,0,0.000,1,8,0,12%
DannyRoberts,"Oct 16, 2021",Ramazan Emeev,UFC Fight Night,W,15,16,5,13,0,0,0,0.000,1,3,0,33%
DannyRoberts,"Oct 29, 2011",Shaun Lomas,CC,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannyRoberts,"Oct 8, 2016",Mike Perry,UFC 204,L,0,1,2,4,0,0,0,0.000,0,4,0,0%
DannyRoberts,"Sep 11, 2011",Aurelijus Kerpe,Raw 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DannySilva,"Apr 14, 2022",Geoffrey Thomas Mellor,FCOC 71,W,-,-,-,-,-,-,-,-,-,-,-,-
DannySilva,"Aug 2, 2025",Kevin Vallejos,UFC Fight Night,L,1,1,0,3,0,0,0,0.000,1,9,0,11%
DannySilva,"Aug 22, 2019",Paul Amaro,FCOC 59,W,-,-,-,-,-,-,-,-,-,-,-,-
DannySilva,"Dec 9, 2022",Canaan Kawaihae,LFA 148,L,-,-,-,-,-,-,-,-,-,-,-,-
DannySilva,"Feb 20, 2020",Dennis Fisher,FCOC 62,W,-,-,-,-,-,-,-,-,-,-,-,-
DannySilva,"Jul 29, 2022",Elijah Leggett,LFA 137,W,-,-,-,-,-,-,-,-,-,-,-,-
DannySilva,"Jun 23, 2023",Alex Arteaga,LFA 161,W,-,-,-,-,-,-,-,-,-,-,-,-
DannySilva,"Mar 1, 2025",Lucas Almeida,UFC Fight Night,W,0,0,0,2,0,0,0,0.000,1,3,0,33%
DannySilva,"Mar 16, 2024",Josh Culibao,UFC Fight Night,W,0,0,1,1,0,0,0,0.000,4,9,0,44%
DannySilva,"May 25, 2019",Johnny Soto,Cage Fury Fighting Championships 75,W,-,-,-,-,-,-,-,-,-,-,-,-
DannySilva,"Sep 20, 2019",Alejandro Corrales,Combate Americas 44,W,-,-,-,-,-,-,-,-,-,-,-,-
DannySilva,"Sep 26, 2023",Angel Pacheco,Dana White's Contender Series,W,5,10,42,59,0,0,0,0.000,2,3,0,67%
DanteRivera,"Apr 17, 2009",Lamont Lister,ROC 24,W,-,-,-,-,-,-,-,-,-,-,-,-
DanteRivera,"Apr 2, 2005",Lance Everson,RF 8,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Apr 3, 2004",Lionel Cortez,RF 6,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Apr 4, 2013",Lyman Good,Bellator MMA,L,-,-,-,-,-,-,-,-,-,-,-,-
DanteRivera,"Aug 2, 2007",Nissim Levy,IFL,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Aug 5, 2006",Mike Massenzio,RF 13,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Aug 6, 2005",Josh Pupa,RF 9,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Feb 11, 2006",Ron Stallings,RF 11,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Feb 23, 2007",Tim Kennedy,IFL,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Feb 26, 2010",Herbert Goodman,Adrenaline,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Jan 19, 2007",Erik Charles,CFFC 3,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Jun 19, 2010",Dan Cramer,Steve Rivera's Elite Wrestling,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Jun 21, 2008",Matthew Riddle,The Ultimate Fighter 7 Finale,L,17,31,7,12,0,0,0,0.000,0,5,0,0%
DanteRivera,"Jun 23, 2007",Alex Aquino,CFFC 5,W,-,-,-,-,-,-,-,-,-,-,-,-
DanteRivera,"May 14, 2010",Ryan Contaldi,UCC 2,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"May 2, 2014",Gemiyale Adkins,Bellator MMA,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Nov 19, 2005",Jerry Spiegel,RF 10,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Nov 20, 2004",Jose Rodriguez,Ring of Combat 7,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Nov 20, 2009",Justin Haskins,ROC 27,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Nov 21, 2008",Paul Bradley,ROC 22,L,0,0,0,0,0,0,0,0.000,0,0,0,0%
DanteRivera,"Nov 9, 2002",Chris Scanlon,SF 1,W,0,0,0,0,0,0,0,0.000,0,0,0,0%
